airline_enc,destination_enc,stops_num,departure_hour,day_of_week,month,day,price
10,6,1,9,2,2,25,1560.0
10,6,1,21,2,2,25,1560.0
24,6,1,1,2,2,25,1800.0
8,6,2,20,3,2,26,1035.0
10,6,1,21,3,2,26,1144.0
10,6,1,9,3,2,26,1209.0
20,6,1,3,3,2,26,1392.0
16,6,2,16,3,2,26,928.0
1,6,1,17,3,2,26,1136.0
1,6,1,8,3,2,26,1259.0
9,6,1,2,3,2,26,1270.0
24,6,2,7,3,2,26,1337.0
20,6,1,4,3,2,26,1469.0
11,6,1,21,3,2,26,1569.0
28,6,1,7,3,2,26,1724.0
24,6,1,1,3,2,26,1979.0
8,6,1,9,4,2,27,1100.0
1,6,1,8,4,2,27,1136.0
11,6,1,9,4,2,27,1208.0
24,6,2,18,4,2,27,1088.0
8,6,1,21,4,2,27,1166.0
8,6,1,2,4,2,27,1270.0
8,6,1,21,4,2,27,1375.0
24,6,0,0,4,2,27,1562.0
28,6,1,8,4,2,27,1700.0
11,6,1,21,4,2,27,1847.0
22,6,1,4,5,2,28,1008.0
1,6,1,17,5,2,28,1123.0
8,6,1,2,5,2,28,1450.0
8,6,2,20,5,2,28,1266.0
24,6,2,7,5,2,28,1337.0
1,6,1,8,5,2,28,1433.0
8,6,1,9,5,2,28,1450.0
8,6,1,21,5,2,28,1450.0
20,6,1,10,5,2,28,1553.0
20,6,1,11,5,2,28,1701.0
28,6,1,7,5,2,28,1720.0
11,6,1,9,5,2,28,1847.0
11,6,1,21,5,2,28,1847.0
4,17,1,0,6,2,22,1074.0
4,17,2,0,6,2,22,1252.0
8,17,1,21,6,2,22,1347.0
4,17,1,0,6,2,22,1221.0
2,17,1,22,6,2,22,1404.0
1,17,1,8,6,2,22,1416.0
4,17,1,0,6,2,22,1500.0
4,17,1,0,6,2,22,1645.0
4,17,1,0,6,2,22,1645.0
20,17,1,10,6,2,22,1772.0
11,17,1,16,6,2,22,3966.0
2,17,1,22,0,2,23,1009.0
1,17,1,8,0,2,23,1164.0
24,17,0,20,0,2,23,1245.0
4,17,1,0,0,2,23,1297.0
24,17,1,1,0,2,23,1399.0
24,17,1,7,0,2,23,1399.0
24,17,1,14,0,2,23,1421.0
4,17,1,0,0,2,23,1442.0
26,17,1,1,0,2,23,1631.0
24,17,1,7,0,2,23,2836.0
2,17,1,22,1,2,24,949.0
4,17,1,0,1,2,24,1016.0
4,17,2,0,1,2,24,1032.0
1,17,1,8,1,2,24,1206.0
24,17,2,17,1,2,24,1313.0
4,17,1,0,1,2,24,1500.0
26,17,1,1,1,2,24,1631.0
8,17,1,21,1,2,24,1925.0
24,17,1,7,1,2,24,2600.0
4,17,1,0,2,2,25,955.0
2,17,1,22,2,2,25,1102.0
24,17,0,20,2,2,25,1138.0
4,17,2,0,2,2,25,1151.0
4,17,1,0,2,2,25,890.0
4,17,1,0,2,2,25,928.0
1,17,1,8,2,2,25,1092.0
5,17,1,0,2,2,25,1181.0
4,17,1,0,2,2,25,1239.0
4,17,1,0,2,2,25,1239.0
2,17,1,22,3,2,26,911.0
24,17,1,7,3,2,26,1024.0
4,17,1,0,3,2,26,986.0
4,17,1,0,3,2,26,1059.0
1,17,1,8,3,2,26,1124.0
24,17,1,12,3,2,26,1138.0
4,17,1,0,3,2,26,1147.0
24,17,1,12,3,2,26,1173.0
24,17,1,1,3,2,26,1261.0
4,17,1,0,3,2,26,1297.0
8,17,1,21,3,2,26,1857.0
26,17,1,1,3,2,26,2923.0
2,17,1,22,4,2,27,1075.0
1,17,1,8,4,2,27,1121.0
24,17,0,20,4,2,27,1153.0
24,17,1,1,4,2,27,1317.0
4,17,1,0,4,2,27,1442.0
27,17,1,23,4,2,27,1484.0
27,17,1,2,4,2,27,1617.0
26,17,1,1,4,2,27,1720.0
24,17,0,20,5,2,28,1102.0
4,17,1,0,5,2,28,868.0
4,17,1,0,5,2,28,928.0
2,17,1,22,5,2,28,1039.0
4,17,1,0,5,2,28,1068.0
4,17,1,0,5,2,28,1117.0
4,17,2,0,5,2,28,1134.0
4,17,1,0,5,2,28,1239.0
4,17,1,0,5,2,28,1239.0
2,16,1,22,6,2,22,1142.0
24,16,0,0,6,2,22,1788.0
11,16,1,21,6,2,22,1259.0
20,16,1,4,6,2,22,1474.0
20,16,1,10,6,2,22,1479.0
8,16,1,9,6,2,22,1726.0
8,16,1,21,6,2,22,1726.0
24,16,1,7,6,2,22,1965.0
26,16,1,1,6,2,22,2990.0
2,16,1,22,0,2,23,984.0
24,16,1,7,0,2,23,1396.0
20,16,1,4,0,2,23,1419.0
24,16,1,1,0,2,23,1456.0
26,16,1,1,0,2,23,1632.0
1,16,1,17,0,2,23,1392.0
24,16,1,7,0,2,23,1396.0
24,16,1,7,0,2,23,1483.0
11,16,1,21,0,2,23,1511.0
24,16,1,7,0,2,23,1651.0
8,16,1,21,0,2,23,1715.0
24,16,1,12,0,2,23,1866.0
2,16,1,22,1,2,24,789.0
24,16,0,0,1,2,24,1133.0
24,16,1,1,1,2,24,1215.0
24,16,1,1,1,2,24,1231.0
11,16,1,4,1,2,24,1270.0
24,16,1,1,1,2,24,1213.0
24,16,1,7,1,2,24,1262.0
24,16,1,7,1,2,24,1326.0
24,16,1,12,1,2,24,2672.0
2,16,1,22,2,2,25,827.0
24,16,1,12,2,2,25,1421.0
26,16,1,1,2,2,25,1583.0
24,16,1,1,2,2,25,1288.0
1,16,1,19,2,2,25,1311.0
20,16,1,4,2,2,25,1419.0
11,16,1,9,2,2,25,1426.0
24,16,1,7,2,2,25,1433.0
24,16,1,7,2,2,25,1451.0
24,16,1,0,2,2,25,1616.0
19,16,1,0,2,2,25,2081.0
2,16,1,10,3,2,26,825.0
11,16,1,16,3,2,26,1254.0
24,16,1,1,3,2,26,1302.0
2,16,1,22,3,2,26,912.0
11,16,1,4,3,2,26,1254.0
24,16,1,1,3,2,26,1273.0
24,16,1,7,3,2,26,1278.0
24,16,1,7,3,2,26,1289.0
20,16,1,3,3,2,26,1313.0
24,16,1,12,3,2,26,1329.0
19,16,1,0,3,2,26,2461.0
24,16,0,0,4,2,27,1067.0
2,16,1,22,4,2,27,873.0
2,16,1,10,4,2,27,917.0
11,16,1,16,4,2,27,1270.0
24,16,1,12,4,2,27,1308.0
24,16,1,12,4,2,27,1460.0
2,16,1,22,5,2,28,796.0
2,16,1,10,5,2,28,904.0
24,16,0,0,5,2,28,1364.0
24,16,1,7,5,2,28,1289.0
11,16,1,4,5,2,28,1376.0
19,16,1,0,5,2,28,2461.0
2,16,1,22,6,3,1,787.0
19,16,1,0,6,3,1,1028.0
24,16,1,12,6,3,1,1076.0
24,16,0,0,6,3,1,1229.0
4,16,1,0,6,3,1,1023.0
24,16,1,1,6,3,1,1057.0
26,16,1,1,6,3,1,1058.0
26,16,1,1,6,3,1,1308.0
30,10,0,11,6,2,22,284.0
8,10,0,20,6,2,22,349.0
16,10,0,16,6,2,22,351.0
24,10,0,7,6,2,22,385.0
24,10,0,13,6,2,22,385.0
24,10,0,18,6,2,22,385.0
8,10,1,21,6,2,22,638.0
29,10,1,21,6,2,22,664.0
30,10,0,11,0,2,23,284.0
8,10,0,20,0,2,23,344.0
16,10,0,16,0,2,23,351.0
24,10,0,7,0,2,23,385.0
24,10,0,13,0,2,23,385.0
24,10,0,18,0,2,23,385.0
8,10,1,21,0,2,23,633.0
6,10,0,16,1,2,24,269.0
30,10,0,11,1,2,24,284.0
8,10,0,20,1,2,24,349.0
16,10,0,15,1,2,24,351.0
16,10,0,16,1,2,24,351.0
24,10,0,7,1,2,24,385.0
24,10,0,13,1,2,24,385.0
24,10,0,18,1,2,24,385.0
29,10,0,11,2,2,25,284.0
8,10,0,20,2,2,25,349.0
16,10,0,17,2,2,25,361.0
24,10,0,7,2,2,25,385.0
24,10,0,13,2,2,25,385.0
24,10,0,18,2,2,25,385.0
29,10,1,21,2,2,25,633.0
8,10,1,21,2,2,25,633.0
29,10,0,11,3,2,26,284.0
8,10,0,20,3,2,26,344.0
16,10,0,16,3,2,26,351.0
24,10,0,13,3,2,26,385.0
16,10,0,15,3,2,26,351.0
24,10,0,7,3,2,26,385.0
24,10,0,18,3,2,26,385.0
8,10,1,21,3,2,26,633.0
30,10,0,11,4,2,27,290.0
8,10,0,20,4,2,27,344.0
16,10,0,15,4,2,27,351.0
16,10,0,16,4,2,27,351.0
24,10,0,7,4,2,27,385.0
24,10,0,13,4,2,27,385.0
24,10,0,18,4,2,27,385.0
30,10,0,11,5,2,28,284.0
8,10,0,20,5,2,28,349.0
16,10,0,16,5,2,28,351.0
24,10,0,7,5,2,28,385.0
24,10,0,18,5,2,28,385.0
24,10,0,13,5,2,28,398.0
8,10,1,21,5,2,28,821.0
8,10,1,21,5,2,28,846.0
30,10,0,11,6,3,1,290.0
8,10,0,20,6,3,1,349.0
16,10,0,16,6,3,1,351.0
24,10,0,7,6,3,1,385.0
24,10,0,18,6,3,1,385.0
24,10,0,13,6,3,1,542.0
29,10,1,21,6,3,1,638.0
8,10,1,21,6,3,1,816.0
8,10,0,20,0,3,2,344.0
16,10,0,16,0,3,2,351.0
24,10,0,7,0,3,2,385.0
30,10,0,11,0,3,2,419.0
24,10,0,18,0,3,2,385.0
24,10,0,13,0,3,2,505.0
29,10,1,21,0,3,2,633.0
8,10,1,21,0,3,2,746.0
6,10,0,16,1,3,3,243.0
29,10,0,11,1,3,3,290.0
8,10,0,20,1,3,3,349.0
16,10,0,15,1,3,3,351.0
16,10,0,16,1,3,3,351.0
24,10,0,7,1,3,3,385.0
24,10,0,13,1,3,3,385.0
24,10,0,18,1,3,3,385.0
0,0,0,21,6,2,22,629.0
11,0,0,21,6,2,22,667.0
20,0,1,11,6,2,22,610.0
20,0,1,11,6,2,22,750.0
1,0,1,16,6,2,22,893.0
20,0,1,4,6,2,22,937.0
1,0,1,16,6,2,22,1051.0
11,0,0,16,6,2,22,1682.0
11,0,0,21,0,2,23,761.0
1,0,1,16,0,2,23,810.0
20,0,1,4,0,2,23,860.0
1,0,1,17,0,2,23,757.0
20,0,1,10,0,2,23,805.0
20,0,1,10,0,2,23,860.0
20,0,1,11,0,2,23,937.0
11,0,0,16,0,2,23,1692.0
11,0,0,9,0,2,23,1743.0
11,0,0,4,1,2,24,501.0
11,0,0,16,1,2,24,506.0
0,0,0,21,1,2,24,508.0
11,0,0,21,1,2,24,516.0
16,0,2,15,1,2,24,525.0
20,0,1,4,1,2,24,1008.0
16,0,1,15,1,2,24,1091.0
11,0,0,9,1,2,24,1450.0
11,0,0,4,2,2,25,501.0
11,0,0,21,2,2,25,623.0
0,0,0,21,2,2,25,670.0
16,0,2,17,2,2,25,550.0
20,0,1,4,2,2,25,939.0
11,0,0,9,2,2,25,1450.0
11,0,0,4,3,2,26,433.0
11,0,0,16,3,2,26,438.0
11,0,0,21,3,2,26,448.0
11,0,0,9,3,2,26,493.0
16,0,2,15,3,2,26,472.0
20,0,1,3,3,2,26,729.0
20,0,1,10,3,2,26,777.0
24,0,1,23,3,2,26,841.0
20,0,1,4,3,2,26,916.0
16,0,1,15,3,2,26,1049.0
11,0,0,4,4,2,27,453.0
11,0,0,16,4,2,27,458.0
11,0,0,9,4,2,27,464.0
11,0,0,21,4,2,27,468.0
16,0,2,15,4,2,27,530.0
1,0,1,8,4,2,27,587.0
20,0,1,10,4,2,27,732.0
20,0,1,4,4,2,27,990.0
16,0,1,15,4,2,27,1059.0
11,0,0,9,5,2,28,464.0
11,0,0,4,5,2,28,503.0
11,0,0,16,5,2,28,508.0
11,0,0,21,5,2,28,752.0
20,0,1,10,5,2,28,757.0
20,0,1,4,5,2,28,821.0
11,0,0,4,6,3,1,443.0
0,0,0,21,6,3,1,444.0
11,0,0,9,6,3,1,453.0
11,0,0,16,6,3,1,498.0
16,0,2,16,6,3,1,503.0
11,0,0,21,6,3,1,614.0
1,0,1,16,6,3,1,741.0
20,0,1,4,6,3,1,913.0
28,0,1,22,6,3,1,1586.0
28,0,1,22,6,3,1,2011.0
11,0,0,4,0,3,2,428.0
11,0,0,16,0,3,2,433.0
11,0,0,9,0,3,2,488.0
16,0,2,16,0,3,2,642.0
11,0,0,21,0,3,2,727.0
20,0,1,19,0,3,2,757.0
20,0,1,4,0,3,2,821.0
0,0,0,21,1,3,3,362.0
11,0,0,4,1,3,3,451.0
11,0,0,16,1,3,3,506.0
16,0,2,15,1,3,3,530.0
11,0,0,9,1,3,3,562.0
11,0,0,21,1,3,3,672.0
16,0,1,15,1,3,3,1141.0
1,14,1,16,6,2,22,401.0
8,14,1,21,6,2,22,660.0
29,14,1,21,6,2,22,670.0
24,14,0,18,6,2,22,693.0
20,14,1,11,6,2,22,745.0
16,14,2,16,6,2,22,576.0
20,14,1,10,6,2,22,724.0
8,14,1,9,6,2,22,735.0
0,14,1,2,6,2,22,765.0
8,14,1,2,6,2,22,1564.0
11,14,1,16,6,2,22,1884.0
1,14,1,16,0,2,23,401.0
24,14,0,18,0,2,23,584.0
18,14,1,4,0,2,23,643.0
1,14,1,17,0,2,23,401.0
16,14,2,16,0,2,23,503.0
8,14,2,20,0,2,23,676.0
8,14,1,21,0,2,23,702.0
20,14,1,3,0,2,23,867.0
8,14,1,2,0,2,23,1153.0
11,14,1,9,0,2,23,1902.0
24,14,0,18,1,2,24,401.0
1,14,1,16,1,2,24,461.0
16,14,2,15,1,2,24,503.0
18,14,1,4,1,2,24,612.0
29,14,1,9,1,2,24,730.0
29,14,2,11,1,2,24,670.0
0,14,1,4,1,2,24,838.0
0,14,1,2,1,2,24,898.0
11,14,1,4,1,2,24,1069.0
11,14,1,9,1,2,24,1069.0
8,14,1,2,1,2,24,2515.0
1,14,1,9,2,2,25,401.0
24,14,0,18,2,2,25,564.0
29,14,1,21,2,2,25,593.0
1,14,1,19,2,2,25,401.0
16,14,2,17,2,2,25,582.0
29,14,2,11,2,2,25,593.0
29,14,1,23,2,2,25,670.0
0,14,1,2,2,2,25,701.0
24,14,1,18,2,2,25,717.0
29,14,1,9,2,2,25,730.0
11,14,1,4,2,2,25,1092.0
1,14,1,16,3,2,26,401.0
18,14,1,4,3,2,26,444.0
24,14,0,18,3,2,26,672.0
16,14,2,16,3,2,26,535.0
8,14,1,21,3,2,26,647.0
8,14,1,2,3,2,26,676.0
20,14,1,3,3,2,26,732.0
29,14,1,9,3,2,26,812.0
11,14,1,4,3,2,26,1084.0
1,14,1,16,4,2,27,356.0
8,14,1,2,4,2,27,579.0
24,14,0,18,4,2,27,672.0
18,14,1,4,4,2,27,578.0
20,14,1,10,4,2,27,668.0
8,14,1,9,4,2,27,702.0
0,14,1,2,4,2,27,738.0
29,14,1,9,4,2,27,812.0
11,14,1,4,4,2,27,1102.0
1,14,1,16,5,2,28,366.0
18,14,1,4,5,2,28,644.0
24,14,0,18,5,2,28,736.0
1,14,1,8,5,2,28,656.0
20,14,1,10,5,2,28,748.0
0,14,1,2,5,2,28,799.0
29,14,1,9,5,2,28,812.0
29,14,1,21,5,2,28,812.0
20,14,1,3,5,2,28,831.0
8,14,1,2,5,2,28,988.0
11,14,1,4,5,2,28,1102.0
1,14,1,16,6,3,1,394.0
24,14,0,18,6,3,1,539.0
29,14,1,21,6,3,1,593.0
16,14,2,16,6,3,1,535.0
0,14,1,4,6,3,1,567.0
18,14,1,4,6,3,1,612.0
24,14,1,18,6,3,1,666.0
29,14,1,9,6,3,1,812.0
20,14,1,3,6,3,1,824.0
8,14,1,2,6,3,1,988.0
11,14,1,4,6,3,1,1052.0
29,12,2,11,6,2,22,541.0
0,12,1,4,6,2,22,637.0
29,12,1,9,6,2,22,731.0
0,12,1,2,6,2,22,738.0
8,12,1,21,6,2,22,838.0
10,12,1,9,6,2,22,782.0
20,12,1,4,6,2,22,840.0
14,12,1,21,6,2,22,909.0
29,12,2,11,0,2,23,565.0
29,12,1,17,0,2,23,608.0
0,12,1,2,0,2,23,697.0
0,12,1,4,0,2,23,680.0
0,12,1,14,0,2,23,722.0
20,12,1,4,0,2,23,979.0
29,12,1,9,0,2,23,1350.0
29,12,2,11,1,2,24,608.0
29,12,1,9,1,2,24,660.0
8,12,1,21,1,2,24,782.0
24,12,1,23,1,2,24,545.0
0,12,1,4,1,2,24,655.0
0,12,1,2,1,2,24,714.0
29,12,1,17,1,2,24,731.0
20,12,1,10,1,2,24,915.0
11,12,1,4,1,2,24,919.0
11,12,1,9,1,2,24,919.0
11,12,1,16,1,2,24,919.0
29,12,2,11,2,2,25,565.0
29,12,1,23,2,2,25,608.0
0,12,1,2,2,2,25,680.0
29,12,1,9,2,2,25,660.0
1,12,1,19,2,2,25,668.0
0,12,1,4,2,2,25,674.0
24,12,1,17,2,2,25,691.0
11,12,1,21,2,2,25,704.0
8,12,2,20,2,2,25,782.0
8,12,1,21,2,2,25,804.0
11,12,1,9,2,2,25,856.0
8,12,1,21,3,2,26,569.0
29,12,1,17,3,2,26,660.0
11,12,1,9,3,2,26,704.0
11,12,1,21,3,2,26,651.0
11,12,1,16,3,2,26,704.0
29,12,1,1,3,2,26,731.0
29,12,1,9,3,2,26,731.0
8,12,1,2,3,2,26,793.0
20,12,1,19,3,2,26,802.0
8,12,1,21,4,2,27,570.0
29,12,1,17,4,2,27,660.0
0,12,1,2,4,2,27,712.0
0,12,1,4,4,2,27,594.0
0,12,1,14,4,2,27,635.0
29,12,1,9,4,2,27,731.0
14,12,1,16,4,2,27,866.0
11,12,1,9,4,2,27,919.0
29,12,1,9,5,2,28,731.0
20,12,1,10,5,2,28,743.0
0,12,1,2,5,2,28,772.0
20,12,1,3,5,2,28,625.0
0,12,1,4,5,2,28,667.0
29,12,1,17,5,2,28,731.0
29,12,1,21,5,2,28,731.0
20,12,1,11,5,2,28,822.0
10,12,1,21,5,2,28,946.0
11,12,1,9,5,2,28,990.0
11,12,1,16,5,2,28,1081.0
0,12,1,4,6,3,1,520.0
29,12,1,21,6,3,1,565.0
29,12,1,9,6,3,1,731.0
0,12,1,14,6,3,1,619.0
20,12,1,10,6,3,1,812.0
8,12,1,21,6,3,1,946.0
11,12,1,9,6,3,1,980.0
11,12,1,16,6,3,1,980.0
8,1,2,20,6,2,22,507.0
10,1,1,21,6,2,22,571.0
16,1,1,16,6,2,22,633.0
29,1,1,9,6,2,22,728.0
0,1,1,2,6,2,22,737.0
0,1,1,4,6,2,22,635.0
10,1,1,2,6,2,22,703.0
10,1,1,9,6,2,22,703.0
0,1,1,14,6,2,22,914.0
11,1,1,16,6,2,22,1615.0
20,1,1,11,6,2,22,2713.0
16,1,1,16,0,2,23,377.0
8,1,1,21,0,2,23,560.0
29,1,2,11,0,2,23,562.0
29,1,1,17,0,2,23,605.0
0,1,1,4,0,2,23,677.0
0,1,1,2,0,2,23,694.0
0,1,1,14,0,2,23,723.0
8,1,1,9,0,2,23,723.0
24,1,1,18,0,2,23,772.0
11,1,1,16,0,2,23,904.0
20,1,1,11,0,2,23,1206.0
16,1,1,15,1,2,24,404.0
16,1,1,16,1,2,24,633.0
0,1,1,14,1,2,24,676.0
29,1,1,9,1,2,24,697.0
11,1,1,9,1,2,24,712.0
8,1,2,20,1,2,24,634.0
29,1,2,11,1,2,24,646.0
0,1,1,4,1,2,24,652.0
8,1,1,21,1,2,24,680.0
11,1,1,16,1,2,24,712.0
0,1,1,2,1,2,24,712.0
20,1,1,11,1,2,24,954.0
16,1,1,17,2,2,25,549.0
29,1,2,11,2,2,25,562.0
29,1,1,23,2,2,25,605.0
8,1,1,2,2,2,25,702.0
8,1,2,20,2,2,25,515.0
29,1,1,9,2,2,25,657.0
0,1,1,4,2,2,25,672.0
0,1,1,2,2,2,25,678.0
8,1,2,20,2,2,25,680.0
20,1,1,11,2,2,25,700.0
8,1,1,9,2,2,25,702.0
11,1,1,21,2,2,25,854.0
16,1,1,16,3,2,26,504.0
16,1,1,15,3,2,26,541.0
8,1,1,21,3,2,26,599.0
8,1,2,20,3,2,26,486.0
8,1,2,20,3,2,26,505.0
8,1,1,9,3,2,26,640.0
29,1,1,17,3,2,26,657.0
8,1,1,2,3,2,26,691.0
0,1,1,14,3,2,26,705.0
0,1,1,14,3,2,26,707.0
11,1,1,9,3,2,26,787.0
11,1,1,16,3,2,26,787.0
20,1,1,11,3,2,26,833.0
10,1,1,2,4,2,27,403.0
16,1,1,15,4,2,27,504.0
16,1,1,16,4,2,27,541.0
20,1,1,10,4,2,27,632.0
0,1,1,14,4,2,27,637.0
10,1,1,9,4,2,27,554.0
10,1,1,21,4,2,27,560.0
10,1,1,21,4,2,27,581.0
0,1,1,4,4,2,27,592.0
11,1,1,16,4,2,27,669.0
20,1,1,11,4,2,27,787.0
0,1,1,14,5,2,28,710.0
29,1,1,9,5,2,28,728.0
11,1,1,9,5,2,28,789.0
8,1,1,21,5,2,28,846.0
20,1,1,10,5,2,28,854.0
8,1,2,20,5,2,28,507.0
0,1,1,4,5,2,28,664.0
8,1,2,20,5,2,28,689.0
0,1,1,2,5,2,28,770.0
8,1,1,2,5,2,28,846.0
8,1,1,9,5,2,28,846.0
11,1,1,16,5,2,28,904.0
20,1,1,11,5,2,28,923.0
1,7,1,8,6,2,22,567.0
1,7,1,17,6,2,22,692.0
24,7,0,8,6,2,22,1010.0
1,7,1,17,6,2,22,606.0
1,7,1,17,6,2,22,650.0
1,7,1,8,6,2,22,842.0
1,7,1,8,6,2,22,1187.0
24,7,1,0,6,2,22,1203.0
1,7,1,17,0,2,23,646.0
1,7,1,17,0,2,23,591.0
1,7,1,17,0,2,23,616.0
1,7,1,8,0,2,23,646.0
29,7,1,17,0,2,23,1062.0
24,7,0,8,0,2,23,1327.0
26,7,1,1,0,2,23,3824.0
1,7,1,17,1,2,24,435.0
1,7,1,8,1,2,24,467.0
1,7,1,17,1,2,24,467.0
24,7,1,0,1,2,24,1023.0
24,7,1,14,1,2,24,990.0
24,7,1,23,1,2,24,1020.0
24,7,1,14,1,2,24,1030.0
24,7,1,1,1,2,24,1379.0
24,7,1,14,1,2,24,1527.0
24,7,1,7,1,2,24,1595.0
11,7,1,21,1,2,24,1865.0
20,7,1,4,1,2,24,2013.0
19,7,1,0,1,2,24,2810.0
26,7,1,1,1,2,24,3824.0
1,7,1,8,2,2,25,455.0
24,7,1,0,2,2,25,685.0
24,7,0,8,2,2,25,685.0
1,7,1,19,2,2,25,455.0
1,7,1,19,2,2,25,487.0
24,7,1,14,2,2,25,650.0
24,7,1,0,2,2,25,670.0
24,7,1,14,2,2,25,759.0
1,7,1,17,3,2,26,480.0
1,7,1,8,3,2,26,512.0
1,7,1,17,3,2,26,512.0
24,7,0,8,3,2,26,554.0
24,7,1,0,3,2,26,607.0
24,7,1,14,3,2,26,1018.0
24,7,1,0,3,2,26,1038.0
24,7,1,14,3,2,26,1038.0
24,7,1,14,3,2,26,1109.0
1,7,1,8,4,2,27,460.0
1,7,1,8,4,2,27,467.0
1,7,1,17,4,2,27,497.0
1,7,1,17,4,2,27,541.0
24,7,1,0,4,2,27,772.0
1,7,1,17,4,2,27,467.0
24,7,1,14,4,2,27,716.0
24,7,1,14,4,2,27,728.0
24,7,1,0,4,2,27,747.0
24,7,1,1,4,2,27,1168.0
20,7,1,11,4,2,27,1483.0
19,7,1,0,4,2,27,1694.0
11,7,1,16,4,2,27,1747.0
11,7,1,21,4,2,27,1885.0
26,7,1,1,4,2,27,3824.0
1,7,1,8,5,2,28,505.0
1,7,1,8,5,2,28,535.0
1,7,1,17,5,2,28,535.0
24,7,1,0,5,2,28,599.0
1,7,1,17,5,2,28,620.0
29,7,1,9,5,2,28,1062.0
29,7,1,21,5,2,28,1062.0
20,7,1,10,5,2,28,1391.0
11,7,1,16,5,2,28,2064.0
11,7,1,21,5,2,28,2318.0
26,7,1,1,5,2,28,3824.0
1,7,1,8,6,3,1,497.0
24,7,0,8,6,3,1,529.0
1,7,1,8,6,3,1,460.0
1,7,1,17,6,3,1,497.0
1,7,1,8,6,3,1,583.0
1,7,1,17,6,3,1,583.0
24,7,1,0,6,3,1,641.0
1,7,1,17,6,3,1,649.0
24,7,1,14,6,3,1,656.0
24,7,1,0,6,3,1,1077.0
